Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
476,AU-SA,True,118,118,1.0,118,110475.0,301.0,13.06,2.19
477,AU-SA,True,103,103,1.0,103,109865.5,297.75,11.44,2.46
478,AU-SA,True,112,112,1.0,112,123262.75,327.25,4.88,1.73
479,AU-SA,True,97,97,1.0,97,139189.25,311.5,2.79,1.74
480,AU-SA,True,116,116,1.0,116,58238.0,293.0,27.28,-0.09
481,AU-SA,True,97,97,1.0,97,116270.5,340.25,4.52,2.02
482,AU-SA,True,101,101,1.0,101,68786.0,262.75,15.0,1.78
483,AU-SA,True,109,109,1.0,109,10046.5,310.25,8.92,1.82
484,AU-SA,True,95,95,1.0,95,7923.25,243.5,26.25,3.08
485,AU-SA,True,100,100,1.0,100,10391.0,299.5,20.56,0.83
486,AU-SA,True,106,106,1.0,106,29381.5,265.25,16.34,6.52
487,AU-SA,True,102,102,1.0,102,41561.5,326.25,12.83,3.62
488,AU-SA,True,105,105,1.0,105,36559.75,276.0,13.91,0.63
489,AU-SA,True,108,108,1.0,108,95710.25,217.0,4.13,1.81
490,AU-SA,True,111,111,1.0,111,112892.25,246.75,5.03,3.8
491,AU-SA,True,103,103,1.0,103,121568.75,281.0,9.2,3.6
492,AU-SA,True,105,105,1.0,105,46493.5,265.25,25.01,-0.95
493,AU-SA,True,103,103,1.0,103,42489.25,242.5,28.96,1.62
494,AU-SA,True,99,99,1.0,99,55927.5,271.0,13.52,4.91
495,AU-SA,True,98,98,1.0,98,55836.5,293.25,9.57,1.51
496,AU-SA,True,98,98,1.0,98,59107.5,296.5,6.85,1.66
497,AU-SA,True,99,99,1.0,99,67322.25,369.5,11.21,0.94
498,AU-SA,True,99,99,1.0,99,95267.75,300.0,8.26,2.04
499,AU-SA,True,97,97,1.0,97,72872.25,247.5,9.44,0.2
500,AU-SA,True,107,107,1.0,107,72022.5,280.75,22.43,3.61
501,AU-SA,True,104,104,1.0,104,115088.75,320.25,7.41,4.33
502,AU-SA,True,109,109,1.0,109,105892.5,338.0,14.09,0.37
503,AU-SA,True,116,116,1.0,116,97562.0,291.0,13.48,2.92
504,AU-SA,True,109,109,1.0,109,81196.75,237.75,12.85,3.35
505,AU-SA,True,95,95,1.0,95,70865.75,193.5,3.4,1.15
506,AU-SA,True,107,107,1.0,107,103573.25,296.25,6.49,3.89
507,AU-SA,True,97,97,1.0,97,70451.25,216.75,14.89,8.16
508,AU-SA,True,110,110,1.0,110,71841.25,261.0,12.11,1.42
509,AU-SA,True,104,104,1.0,104,75083.75,249.0,10.05,0.99
510,AU-SA,True,103,103,1.0,103,34108.75,317.25,15.66,2.16
511,AU-SA,True,101,101,1.0,101,30018.0,284.75,24.21,4.12
512,AU-SA,True,95,95,1.0,95,25042.75,235.25,24.78,7.56
513,AU-SA,True,106,106,1.0,106,56868.25,233.25,21.69,5.66
514,AU-SA,True,102,102,1.0,102,75953.75,254.75,7.78,2.11
515,AU-SA,True,104,104,1.0,104,60629.0,231.25,18.5,1.49
516,AU-SA,True,93,93,1.0,93,98446.25,259.5,9.88,1.14
517,AU-SA,True,112,112,1.0,112,96725.5,278.0,16.22,5.36
518,AU-SA,True,113,113,1.0,113,110348.0,299.75,5.73,0.99
519,AU-SA,True,108,108,1.0,108,49286.0,284.0,24.93,3.73
520,AU-SA,True,110,110,1.0,110,53463.5,316.5,19.28,-0.4
521,AU-SA,True,99,99,1.0,99,42848.75,242.5,38.56,-0.94
522,AU-SA,True,115,115,1.0,115,16959.75,248.0,18.51,-0.2
523,AU-SA,True,106,106,1.0,106,21590.0,282.75,17.31,0.7
524,AU-SA,True,100,100,1.0,100,21342.5,255.5,15.7,-0.29
525,AU-SA,True,105,105,1.0,105,45434.0,400.0,20.26,1.11
526,AU-SA,True,90,90,1.0,90,36024.5,256.75,11.91,2.1
527,AU-SA,True,87,87,1.0,87,29861.75,238.25,9.49,-0.42
528,AU-SA,True,116,116,1.0,116,16374.25,257.5,33.33,-3.1
530,AU-SA,True,97,97,1.0,97,18892.0,229.25,20.54,2.34
531,AU-SA,True,112,112,1.0,112,65600.75,232.25,8.67,0.43
532,AU-SA,True,96,96,1.0,96,77900.5,290.5,10.62,1.36
533,AU-SA,True,108,108,1.0,108,50770.25,219.5,18.82,-1.86
534,AU-SA,True,92,92,1.0,92,15591.25,227.5,60.83,4.61
535,AU-SA,True,98,98,1.0,98,14809.75,252.0,59.72,2.8
536,AU-SA,True,114,114,1.0,114,6616.0,189.25,55.52,0.53
537,AU-SA,True,111,111,1.0,111,28553.25,306.0,18.31,-0.41
538,AU-SA,True,105,105,1.0,105,21326.5,230.25,15.76,0.75
539,AU-SA,True,102,102,1.0,102,21741.75,330.25,24.33,3.08
540,AU-SA,True,110,110,1.0,110,48462.5,336.0,11.52,1.83
541,AU-SA,True,113,113,1.0,113,45754.25,329.0,15.79,2.01
542,AU-SA,True,122,122,1.0,122,50086.5,358.25,15.63,2.18
543,AU-SA,True,101,101,1.0,101,88315.75,220.5,6.35,2.0
544,AU-SA,True,104,104,1.0,104,85513.75,246.5,10.46,0.0
545,AU-SA,True,95,95,1.0,95,89276.0,289.25,23.79,2.28
546,AU-SA,True,99,99,1.0,99,94748.75,260.5,9.07,4.49
547,AU-SA,True,112,112,1.0,112,77718.5,238.5,3.42,1.14
548,AU-SA,True,105,105,1.0,105,63809.0,187.0,7.66,4.1
549,AU-SA,True,120,120,1.0,120,68309.0,332.0,20.65,1.41
550,AU-SA,True,119,119,1.0,119,61185.0,281.75,9.44,2.42
551,AU-SA,True,99,99,1.0,99,59421.5,240.25,18.46,4.95
552,AU-SA,True,101,101,1.0,101,24840.5,166.5,20.19,4.45
553,AU-SA,True,105,105,1.0,105,46710.5,296.0,17.77,0.75
554,AU-SA,True,107,107,1.0,107,42351.25,253.5,14.39,2.22
555,AU-SA,True,111,111,1.0,111,17065.75,234.0,35.17,1.37
556,AU-SA,True,102,102,1.0,102,33130.25,320.75,17.17,2.95
557,AU-SA,True,98,98,1.0,98,30799.5,293.0,14.0,2.25
558,AU-SA,True,114,114,1.0,114,13399.25,286.5,19.2,1.88
559,AU-SA,True,105,105,1.0,105,11693.25,274.5,31.87,-0.55
560,AU-SA,True,85,85,1.0,85,13488.0,279.25,20.93,0.09
561,AU-SA,True,92,92,1.0,92,17118.0,365.0,18.19,2.28
562,AU-SA,True,106,106,1.0,106,8549.75,220.25,30.54,2.76
563,AU-SA,True,112,112,1.0,112,10932.5,266.75,10.86,3.7
564,AU-SA,True,111,111,1.0,111,62354.0,267.5,21.67,0.47
565,AU-SA,True,91,91,1.0,91,86509.5,240.5,7.18,3.99
566,AU-SA,True,99,99,1.0,99,76126.75,266.5,8.23,0.0
567,AU-SA,True,121,121,1.0,121,79430.25,276.0,8.24,8.08
568,AU-SA,True,99,99,1.0,99,96732.5,276.25,8.4,2.56
569,AU-SA,True,104,104,1.0,104,99894.0,285.25,10.13,5.0
570,AU-SA,True,106,106,1.0,106,87266.75,305.75,13.26,4.53
571,AU-SA,True,90,90,1.0,90,112917.25,332.75,9.85,3.34
572,AU-SA,True,116,116,1.0,116,84144.25,337.0,10.92,1.39
573,AU-SA,True,101,101,1.0,101,12347.0,240.5,52.16,0.1
574,AU-SA,True,95,95,1.0,95,9172.75,195.25,45.91,-2.76
575,AU-SA,True,106,106,1.0,106,15205.0,257.0,17.74,0.68
576,AU-SA,True,88,88,1.0,88,91297.0,261.5,11.36,5.0
577,AU-SA,True,101,101,1.0,101,108564.25,279.75,3.77,1.76
578,AU-SA,True,119,119,1.0,119,75230.5,278.75,16.14,3.04
580,AU-SA,True,96,96,1.0,96,105501.5,277.5,9.92,3.39
581,AU-SA,True,110,110,1.0,110,89414.5,289.75,17.17,1.19
582,AU-SA,True,99,99,1.0,99,104144.5,256.75,2.06,1.82
583,AU-SA,True,107,107,1.0,107,138370.75,348.25,4.94,2.31
584,AU-SA,True,94,94,1.0,94,123385.5,309.25,7.97,2.68
585,AU-SA,True,99,99,1.0,99,102129.5,291.0,8.84,1.36
586,AU-SA,True,106,106,1.0,106,99915.5,304.25,4.34,0.65
587,AU-SA,True,103,103,1.0,103,74412.75,269.25,21.28,1.28
588,AU-SA,True,103,103,1.0,103,21650.5,317.75,14.16,0.55
589,AU-SA,True,108,108,1.0,108,22632.5,332.75,20.04,1.33
590,AU-SA,True,119,119,1.0,119,21066.75,365.5,11.68,0.88
591,AU-SA,True,96,96,1.0,96,48032.75,265.25,5.16,1.58
592,AU-SA,True,101,101,1.0,101,44882.0,261.75,10.14,4.99
593,AU-SA,True,104,104,1.0,104,40481.0,233.5,10.37,3.51
594,AU-SA,True,105,105,1.0,105,93048.5,282.0,5.56,0.35
595,AU-SA,True,90,90,1.0,90,56795.0,224.5,14.66,-2.28
596,AU-SA,True,100,100,1.0,100,87451.5,297.0,11.78,-1.02
597,AU-SA,True,109,109,1.0,109,9015.25,244.0,67.08,1.51
598,AU-SA,True,99,99,1.0,99,20243.0,306.0,44.36,2.39
599,AU-SA,True,113,113,1.0,113,12498.0,305.0,46.53,0.89
600,AU-SA,True,90,90,1.0,90,23621.5,334.25,18.57,-0.15
601,AU-SA,True,101,101,1.0,101,9975.75,232.75,36.28,-1.53
602,AU-SA,True,108,108,1.0,108,18740.0,341.75,19.15,2.08
603,AU-SA,True,106,106,1.0,106,21615.75,297.25,20.19,3.41
604,AU-SA,True,126,126,1.0,126,26078.75,360.5,5.33,1.23
605,AU-SA,True,87,87,1.0,87,34994.75,298.5,11.63,4.1
606,AU-SA,True,119,119,1.0,119,24199.25,282.75,21.72,3.74
607,AU-SA,True,94,94,1.0,94,35309.75,296.25,21.9,2.79
608,AU-SA,True,96,96,1.0,96,41640.5,256.5,4.76,0.77
609,AU-SA,True,93,93,1.0,93,18195.25,224.0,29.8,2.18
610,AU-SA,True,107,107,1.0,107,11246.75,238.25,48.37,4.6
611,AU-SA,True,113,113,1.0,113,16182.75,319.75,53.34,0.85
612,AU-SA,True,103,103,1.0,103,8672.75,253.75,16.22,2.59
613,AU-SA,True,97,97,1.0,97,9855.0,290.0,27.6,2.11
614,AU-SA,True,108,108,1.0,108,11228.0,309.0,18.15,3.06
615,AU-SA,True,108,108,1.0,108,59909.0,366.25,2.65,0.34
616,AU-SA,True,96,96,1.0,96,42357.5,339.75,14.06,0.22
617,AU-SA,True,110,110,1.0,110,32443.25,336.0,27.95,3.45
618,AU-SA,True,90,90,1.0,90,45693.5,290.25,16.93,1.44
619,AU-SA,True,105,105,1.0,105,18732.75,234.75,32.58,-0.86
620,AU-SA,True,95,95,1.0,95,34223.5,234.5,21.23,1.37
621,AU-SA,True,85,85,1.0,85,25340.5,245.0,7.6,2.68
622,AU-SA,True,111,111,1.0,111,28501.0,293.0,9.34,1.01
623,AU-SA,True,93,93,1.0,93,29284.25,261.0,2.12,1.23
624,AU-SA,True,107,107,1.0,107,58115.5,309.5,22.3,3.73
625,AU-SA,True,103,103,1.0,103,71832.75,305.75,18.84,-0.66
626,AU-SA,True,107,107,1.0,107,44503.0,199.0,19.95,2.09
627,AU-SA,True,120,120,1.0,120,119903.25,421.75,8.31,0.59
628,AU-SA,True,103,103,1.0,103,71161.0,244.25,15.24,-0.72
629,AU-SA,True,108,108,1.0,108,76084.75,319.75,15.59,0.78
630,AU-SA,True,86,86,1.0,86,51699.0,252.5,13.02,3.07
631,AU-SA,True,95,95,1.0,95,59970.0,298.0,13.47,-0.85
632,AU-SA,True,113,113,1.0,113,59412.25,357.0,16.52,3.32
633,AU-SA,True,100,100,1.0,100,49202.0,296.0,30.68,2.39
634,AU-SA,True,90,90,1.0,90,45008.5,213.75,26.62,0.47
635,AU-SA,True,103,103,1.0,103,82127.5,346.75,3.7,0.93
636,AU-SA,True,108,108,1.0,108,50774.75,351.75,12.01,1.75
637,AU-SA,True,102,102,1.0,102,33383.25,254.75,35.53,-0.1
638,AU-SA,True,106,106,1.0,106,27477.0,239.5,34.95,-0.21
639,AU-SA,True,102,102,1.0,102,12045.75,274.25,33.31,3.86
640,AU-SA,True,107,107,1.0,107,16499.0,345.25,48.32,-1.25
641,AU-SA,True,105,105,1.0,105,12083.25,283.0,39.68,2.92
642,AU-SA,True,111,111,1.0,111,70829.75,279.0,3.08,0.89
643,AU-SA,True,110,110,1.0,110,104828.0,351.25,1.49,-0.14
644,AU-SA,True,101,101,1.0,101,92603.25,326.75,11.03,4.25
645,AU-SA,True,92,92,1.0,92,60028.25,238.0,16.18,2.36
646,AU-SA,True,105,105,1.0,105,92708.5,304.0,5.47,2.64
647,AU-SA,True,108,108,1.0,108,58110.25,204.25,14.36,11.39
648,AU-SA,True,131,131,1.0,131,115541.0,352.5,5.0,0.91
649,AU-SA,True,87,87,1.0,87,129906.75,303.0,9.35,3.27
650,AU-SA,True,101,101,1.0,101,117599.75,287.75,6.9,3.36
651,AU-SA,True,109,109,1.0,109,73815.75,253.0,20.53,3.25
652,AU-SA,True,92,92,1.0,92,97209.75,259.5,8.72,-2.06
653,AU-SA,True,103,103,1.0,103,68040.75,216.75,9.62,1.37
654,AU-SA,True,94,94,1.0,94,74136.25,207.75,5.87,4.15
655,AU-SA,True,85,85,1.0,85,95685.75,281.5,10.13,2.34
656,AU-SA,True,93,93,1.0,93,63857.0,251.25,15.14,1.66
657,AU-SA,True,96,96,1.0,96,7787.25,223.25,52.82,4.18
658,AU-SA,True,104,104,1.0,104,9396.25,261.5,50.69,2.24
659,AU-SA,True,88,88,1.0,88,11011.5,229.0,32.42,-0.44
660,AU-SA,True,114,114,1.0,114,79662.75,242.0,10.37,3.59
661,AU-SA,True,92,92,1.0,92,91147.0,279.25,14.99,1.93
662,AU-SA,True,109,109,1.0,109,54213.0,244.0,33.76,2.89
663,AU-SA,True,99,99,1.0,99,50160.0,226.75,17.7,8.66
664,AU-SA,True,99,99,1.0,99,79910.75,312.5,14.69,2.57
665,AU-SA,True,102,102,1.0,102,87438.5,347.25,8.19,3.21
666,AU-SA,True,101,101,1.0,101,49492.75,249.25,18.64,0.3
667,AU-SA,True,108,108,1.0,108,70339.25,336.75,20.61,1.54
668,AU-SA,True,104,104,1.0,104,78603.0,318.5,6.27,1.16
669,AU-SA,True,106,106,1.0,106,8697.75,224.25,57.55,-0.67
670,AU-SA,True,105,105,1.0,105,11378.25,267.75,63.52,0.56
671,AU-SA,True,90,90,1.0,90,13725.5,264.0,51.24,0.75
672,AU-SA,True,103,103,1.0,103,12591.75,278.0,42.64,0.36
673,AU-SA,True,107,107,1.0,107,11937.25,265.5,52.34,0.28
674,AU-SA,True,104,104,1.0,104,10184.75,244.75,46.47,0.31
675,AU-SA,True,120,120,1.0,120,23841.5,292.5,37.02,2.42
676,AU-SA,True,99,99,1.0,99,22538.25,198.0,32.36,3.18
677,AU-SA,True,98,98,1.0,98,27975.0,218.5,27.13,3.0
678,AU-SA,True,96,96,1.0,96,25103.25,258.25,24.31,2.55
679,AU-SA,True,104,104,1.0,104,15886.0,266.0,40.08,1.21
680,AU-SA,True,108,108,1.0,108,25013.0,309.75,31.9,1.43
681,AU-SA,True,94,94,1.0,94,17395.5,315.25,18.08,2.78
682,AU-SA,True,98,98,1.0,98,10696.0,261.75,37.26,3.23
683,AU-SA,True,108,108,1.0,108,14210.5,315.75,18.38,2.4
684,AU-SA,True,114,114,1.0,114,11665.0,288.5,19.92,0.43
685,AU-SA,True,90,90,1.0,90,11060.25,248.0,21.27,2.55
686,AU-SA,True,108,108,1.0,108,10214.0,249.5,18.67,3.01
687,AU-SA,True,100,100,1.0,100,55306.0,255.25,31.06,2.76
688,AU-SA,True,108,108,1.0,108,104657.0,330.5,11.85,1.12
689,AU-SA,True,118,118,1.0,118,74900.25,273.0,5.65,0.46
690,AU-SA,True,105,105,1.0,105,37370.25,312.0,24.52,3.85
691,AU-SA,True,96,96,1.0,96,49400.0,310.0,8.81,2.67
692,AU-SA,True,105,105,1.0,105,23872.5,245.25,39.73,2.97
693,AU-SA,True,123,123,1.0,123,13380.75,342.25,14.1,0.0
694,AU-SA,True,89,89,1.0,89,10413.5,266.75,33.92,1.48
695,AU-SA,True,111,111,1.0,111,12344.25,308.25,22.67,-0.41
696,AU-SA,True,103,103,1.0,103,34555.0,396.75,16.06,0.63
697,AU-SA,True,115,115,1.0,115,21117.75,305.5,33.03,1.37
698,AU-SA,True,115,115,1.0,115,19913.0,289.5,21.9,2.61
699,AU-SA,True,110,110,1.0,110,71081.25,328.0,19.71,3.95
700,AU-SA,True,106,106,1.0,106,69257.25,264.75,17.68,3.29
701,AU-SA,True,89,89,1.0,89,66292.5,228.75,21.38,2.03
702,AU-SA,True,110,110,1.0,110,12477.0,292.5,63.82,0.34
703,AU-SA,True,103,103,1.0,103,18012.75,294.75,40.14,-1.2
704,AU-SA,True,118,118,1.0,118,9878.25,264.0,56.61,-0.38
705,AU-SA,True,102,102,1.0,102,43161.25,279.25,0.28,0.45
706,AU-SA,True,109,109,1.0,109,27835.5,248.5,20.12,-0.4
707,AU-SA,True,102,102,1.0,102,40886.75,351.25,13.23,-0.21
708,AU-SA,True,90,90,1.0,90,12092.5,238.75,38.4,-1.17
709,AU-SA,True,93,93,1.0,93,13954.0,270.75,44.18,1.55
710,AU-SA,True,106,106,1.0,106,9208.75,211.25,54.82,0.24
711,AU-SA,True,94,94,1.0,94,9973.5,202.5,22.6,5.48
712,AU-SA,True,99,99,1.0,99,9350.75,226.5,41.75,0.98
713,AU-SA,True,117,117,1.0,117,22600.5,272.25,4.0,1.89
714,AU-SA,True,95,95,1.0,95,13552.0,254.75,63.9,-3.98
715,AU-SA,True,114,114,1.0,114,22962.75,392.75,40.04,0.51
716,AU-SA,True,107,107,1.0,107,27844.0,361.75,34.49,2.36
717,AU-SA,True,106,106,1.0,106,9047.25,233.0,8.94,0.53
718,AU-SA,True,103,103,1.0,103,11196.25,285.0,16.13,5.08
719,AU-SA,True,112,112,1.0,112,8811.0,223.0,11.75,3.88
720,AU-SA,True,88,88,1.0,88,49106.25,196.75,14.54,2.36
721,AU-SA,True,112,112,1.0,112,47393.5,323.5,35.04,3.43
722,AU-SA,True,114,114,1.0,114,57045.25,314.0,0.9,0.16
723,AU-SA,True,100,100,1.0,100,9507.5,265.5,9.35,3.01
724,AU-SA,True,112,112,1.0,112,12288.25,322.0,5.92,0.31
725,AU-SA,True,106,106,1.0,106,11215.0,304.0,7.26,0.41
726,AU-SA,True,103,103,1.0,103,7399.25,211.75,5.72,2.87
727,AU-SA,True,114,114,1.0,114,12121.25,335.5,6.72,2.12
728,AU-SA,True,98,98,1.0,98,6422.0,183.5,4.2,3.42
729,AU-SA,True,113,113,1.0,113,11723.0,288.25,8.83,1.45
730,AU-SA,True,95,95,1.0,95,9885.0,258.0,15.06,3.28
731,AU-SA,True,106,106,1.0,106,10951.0,271.25,12.19,3.64
732,AU-SA,True,112,112,1.0,112,13010.0,347.5,2.49,0.93
733,AU-SA,True,111,111,1.0,111,10810.25,287.25,5.43,2.54
734,AU-SA,True,104,104,1.0,104,8329.5,222.5,10.73,6.61
735,AU-SA,True,103,103,1.0,103,60415.0,268.25,16.33,2.81
736,AU-SA,True,88,88,1.0,88,68011.25,241.0,15.92,5.12
737,AU-SA,True,131,131,1.0,131,42894.25,365.0,33.16,1.15
738,AU-SA,True,106,106,1.0,106,7191.0,289.5,50.95,3.5
739,AU-SA,True,111,111,1.0,111,4590.75,231.5,33.49,0.11
740,AU-SA,True,109,109,1.0,109,6362.25,275.25,57.72,2.57
741,AU-SA,True,103,103,1.0,103,8467.0,254.75,7.93,7.45
742,AU-SA,True,103,103,1.0,103,7225.5,213.5,9.35,4.37
743,AU-SA,True,118,118,1.0,118,12707.5,358.5,5.67,3.17
744,AU-SA,True,104,104,1.0,104,16270.0,363.5,21.77,-0.55
745,AU-SA,True,86,86,1.0,86,9406.75,267.25,7.86,2.02
746,AU-SA,True,97,97,1.0,97,14238.75,286.75,7.01,-0.09
747,AU-SA,True,106,106,1.0,106,70750.0,302.75,5.53,3.97
748,AU-SA,True,87,87,1.0,87,51447.75,242.25,15.68,0.62
749,AU-SA,True,95,95,1.0,95,61628.5,249.25,18.93,6.38
750,AU-SA,True,128,128,1.0,128,39970.75,338.75,18.76,-0.97
751,AU-SA,True,98,98,1.0,98,61747.0,306.75,13.45,0.73
752,AU-SA,True,109,109,1.0,109,31389.75,246.5,29.92,4.36
753,AU-SA,True,110,110,1.0,110,24361.5,367.0,13.51,0.27
754,AU-SA,True,117,117,1.0,117,20610.0,283.25,10.66,0.53
755,AU-SA,True,111,111,1.0,111,27061.75,359.75,7.71,1.64
756,AU-SA,True,119,119,1.0,119,71247.75,352.25,11.69,-0.43
757,AU-SA,True,104,104,1.0,104,49331.5,288.0,36.95,0.17
758,AU-SA,True,105,105,1.0,105,46993.0,241.25,25.42,-0.42
759,AU-SA,True,101,101,1.0,101,42637.25,222.75,39.83,1.44
760,AU-SA,True,98,98,1.0,98,118971.25,322.25,5.23,1.0
761,AU-SA,True,104,104,1.0,104,103556.0,350.25,16.52,-0.36
762,AU-SA,True,102,102,1.0,102,17512.0,278.25,14.84,3.8
763,AU-SA,True,106,106,1.0,106,16575.25,248.25,7.97,0.7
764,AU-SA,True,97,97,1.0,97,13663.75,246.5,29.1,1.6
765,AU-SA,True,97,97,1.0,97,38858.0,281.75,10.59,4.0
766,AU-SA,True,99,99,1.0,99,36075.25,298.5,15.5,-1.19
767,AU-SA,True,87,87,1.0,87,51006.75,328.75,1.74,0.3
768,AU-SA,True,79,79,1.0,79,42781.75,279.25,14.14,-0.09
769,AU-SA,True,105,105,1.0,105,41030.25,314.0,21.64,0.63
770,AU-SA,True,102,102,1.0,102,36229.5,288.75,16.02,1.45
771,AU-SA,True,100,100,1.0,100,7955.5,230.75,14.81,6.96
772,AU-SA,True,105,105,1.0,105,12519.75,348.75,13.22,2.31
773,AU-SA,True,110,110,1.0,110,10072.0,285.25,10.02,-0.44
774,AU-SA,True,107,107,1.0,107,19396.25,339.5,24.81,1.52
775,AU-SA,True,111,111,1.0,111,10548.0,220.25,28.2,-1.61
776,AU-SA,True,88,88,1.0,88,13602.0,232.75,23.15,3.62
777,AU-SA,True,99,99,1.0,99,29872.0,214.0,21.66,-1.66
778,AU-SA,True,113,113,1.0,113,48771.75,263.25,2.48,0.09
779,AU-SA,True,98,98,1.0,98,41416.25,238.5,25.39,2.95
780,AU-SA,True,106,106,1.0,106,10715.5,195.5,47.74,-2.36
781,AU-SA,True,95,95,1.0,95,44911.25,278.5,26.09,3.63
782,AU-SA,True,91,91,1.0,91,46009.0,313.5,22.49,0.79
783,AU-SA,True,94,94,1.0,94,63324.75,281.5,16.43,2.43
784,AU-SA,True,105,105,1.0,105,23675.5,215.5,51.58,-0.47
785,AU-SA,True,91,91,1.0,91,75232.75,260.25,8.84,2.35
786,AU-SA,True,93,93,1.0,93,30748.0,232.0,3.85,0.32
787,AU-SA,True,112,112,1.0,112,17799.75,254.0,21.54,-1.09
788,AU-SA,True,93,93,1.0,93,34830.5,303.5,10.73,2.18
789,AU-SA,True,105,105,1.0,105,14925.75,245.0,15.11,2.97
790,AU-SA,True,108,108,1.0,108,18327.5,312.5,9.99,2.5
791,AU-SA,True,90,90,1.0,90,15980.5,246.0,11.92,1.6
792,AU-SA,True,132,132,1.0,132,25420.0,296.0,22.3,-0.85
793,AU-SA,True,104,104,1.0,104,36128.5,375.5,19.94,0.0
794,AU-SA,True,104,104,1.0,104,18430.0,248.25,34.9,-0.1
795,AU-SA,True,105,105,1.0,105,69068.0,249.75,7.74,2.82
796,AU-SA,True,94,94,1.0,94,49513.25,200.0,22.05,0.0
797,AU-SA,True,97,97,1.0,97,65791.0,323.75,28.73,3.86
798,AU-SA,True,109,109,1.0,109,62459.5,332.0,27.31,2.06
799,AU-SA,True,112,112,1.0,112,71440.5,324.0,5.16,1.44
800,AU-SA,True,95,95,1.0,95,74711.25,287.0,10.53,1.12
801,AU-SA,True,107,107,1.0,107,96936.75,295.25,14.24,3.36
802,AU-SA,True,109,109,1.0,109,84291.75,286.5,17.1,3.7
803,AU-SA,True,122,122,1.0,122,75821.75,311.5,29.25,2.73
804,AU-SA,True,109,109,1.0,109,11395.25,248.25,18.03,-0.61
805,AU-SA,True,95,95,1.0,95,10047.75,246.5,17.23,4.83
806,AU-SA,True,126,126,1.0,126,14903.75,314.25,9.81,0.95
807,AU-SA,True,115,115,1.0,115,18090.0,257.25,12.87,2.46
808,AU-SA,True,106,106,1.0,106,18632.5,252.75,24.37,2.98
809,AU-SA,True,87,87,1.0,87,24877.25,269.5,16.34,1.1
810,AU-SA,True,109,109,1.0,109,8550.0,229.25,63.43,5.95
811,AU-SA,True,113,113,1.0,113,9228.25,246.25,57.36,3.24
812,AU-SA,True,86,86,1.0,86,11469.75,262.25,46.12,-0.19
813,AU-SA,True,110,110,1.0,110,11741.75,266.0,6.06,2.65
814,AU-SA,True,123,123,1.0,123,14528.5,340.0,8.9,-0.37
815,AU-SA,True,115,115,1.0,115,12067.25,276.0,8.24,0.18
816,AU-SA,True,106,106,1.0,106,37994.5,230.0,26.91,5.64
817,AU-SA,True,105,105,1.0,105,46618.5,240.0,4.4,1.34
818,AU-SA,True,98,98,1.0,98,57172.25,247.25,8.53,1.98
819,AU-SA,True,120,120,1.0,120,42650.75,265.5,27.4,6.84
820,AU-SA,True,91,91,1.0,91,48754.75,241.0,30.31,4.65
821,AU-SA,True,110,110,1.0,110,48894.0,254.0,22.55,0.0
822,AU-SA,True,114,114,1.0,114,25592.5,341.0,20.02,-0.81
823,AU-SA,True,104,104,1.0,104,18934.5,262.5,27.22,0.19
824,AU-SA,True,105,105,1.0,105,25407.75,307.25,35.49,0.41
825,AU-SA,True,100,100,1.0,100,8364.75,225.5,32.93,0.33
826,AU-SA,True,78,78,1.0,78,20212.75,300.5,12.93,3.61
827,AU-SA,True,107,107,1.0,107,10350.5,272.25,51.71,4.47
828,AU-SA,True,98,98,1.0,98,14486.0,261.0,20.71,3.87
829,AU-SA,True,103,103,1.0,103,25828.75,389.75,8.25,0.51
830,AU-SA,True,106,106,1.0,106,15798.75,280.75,23.2,1.32
831,AU-SA,True,111,111,1.0,111,9150.0,197.25,26.65,-2.2
832,AU-SA,True,129,129,1.0,129,17886.25,386.25,23.2,-2.73
833,AU-SA,True,101,101,1.0,101,17249.25,270.25,25.57,2.26
834,AU-SA,True,94,94,1.0,94,11235.25,283.75,5.9,4.7
835,AU-SA,True,101,101,1.0,101,11919.25,287.75,4.01,0.95
836,AU-SA,True,107,107,1.0,107,11292.0,263.0,7.64,-2.14
837,AU-SA,True,100,100,1.0,100,62569.0,266.75,4.37,3.87
838,AU-SA,True,108,108,1.0,108,46829.5,344.25,30.61,2.2
839,AU-SA,True,115,115,1.0,115,46185.25,276.75,10.31,0.09
840,AU-SA,True,104,104,1.0,104,25106.0,302.5,27.42,4.2
841,AU-SA,True,103,103,1.0,103,17133.0,239.0,31.38,2.25
842,AU-SA,True,95,95,1.0,95,29490.25,296.25,13.9,3.81
843,AU-SA,True,99,99,1.0,99,11947.5,194.5,35.33,-1.17
844,AU-SA,True,111,111,1.0,111,16468.25,262.25,28.79,-1.55
845,AU-SA,True,100,100,1.0,100,21847.75,303.75,20.9,0.08
846,AU-SA,True,101,101,1.0,101,26657.75,324.25,43.89,1.89
847,AU-SA,True,100,100,1.0,100,17173.25,249.0,48.29,4.41
848,AU-SA,True,117,117,1.0,117,28383.25,362.0,39.81,3.01
849,AU-SA,True,110,110,1.0,110,20176.5,282.0,9.51,1.4
850,AU-SA,True,101,101,1.0,101,18452.75,261.0,15.25,2.06
851,AU-SA,True,90,90,1.0,90,20134.5,251.25,6.45,0.89
