Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
406,AU-SA,True,128,128,1.0,128,13950.75,64.5,29.02,0.0
407,AU-SA,True,81,81,1.0,81,22093.75,66.75,2.32,0.0
408,AU-SA,True,115,115,1.0,115,8527.25,51.25,32.89,0.0
409,AU-SA,True,131,131,1.0,131,12851.75,75.5,35.38,0.0
410,AU-SA,True,122,122,1.0,122,11093.75,59.5,26.83,0.0
411,AU-SA,True,131,131,1.0,131,6182.0,87.5,37.24,0.0
412,AU-SA,True,85,85,1.0,85,4407.25,55.5,19.16,0.0
413,AU-SA,True,133,133,1.0,133,3621.75,58.5,46.28,0.0
414,AU-SA,True,105,105,1.0,105,12710.75,56.25,6.97,0.0
415,AU-SA,True,118,118,1.0,118,13099.25,69.25,12.46,0.0
416,AU-SA,True,118,118,1.0,118,14633.0,66.5,10.81,0.0
417,AU-SA,True,126,126,1.0,126,26008.0,105.0,10.71,0.0
418,AU-SA,True,126,126,1.0,126,14430.0,69.0,21.24,0.0
419,AU-SA,True,117,117,1.0,117,14410.5,64.75,22.23,0.0
420,AU-SA,True,107,107,1.0,107,13329.5,56.5,12.66,0.0
421,AU-SA,True,112,112,1.0,112,12967.25,55.5,6.7,0.0
422,AU-SA,True,98,98,1.0,98,18333.25,72.75,6.14,0.0
423,AU-SA,True,160,160,1.0,160,18770.0,74.75,19.48,0.0
424,AU-SA,True,112,112,1.0,112,20118.25,74.25,16.05,0.0
425,AU-SA,True,105,105,1.0,105,18489.5,60.25,6.19,0.0
426,AU-SA,True,89,89,1.0,89,19532.25,66.5,8.0,0.0
427,AU-SA,True,122,122,1.0,122,26447.25,89.25,3.21,0.0
428,AU-SA,True,103,103,1.0,103,22624.0,78.0,5.83,0.0
429,AU-SA,True,111,111,1.0,111,15972.5,57.0,8.72,0.0
430,AU-SA,True,78,78,1.0,78,19529.0,61.5,3.03,0.0
431,AU-SA,True,108,108,1.0,108,23021.75,74.0,0.75,0.0
432,AU-SA,True,113,113,1.0,113,15755.25,60.25,27.44,0.0
433,AU-SA,True,118,118,1.0,118,17207.75,66.75,15.13,0.0
434,AU-SA,True,129,129,1.0,129,24046.75,87.25,17.11,0.0
435,AU-SA,True,93,93,1.0,93,29503.25,77.75,7.27,0.0
436,AU-SA,True,138,138,1.0,138,24950.5,89.5,13.54,0.0
437,AU-SA,True,135,135,1.0,135,15831.0,67.25,29.93,0.0
438,AU-SA,True,109,109,1.0,109,18975.0,61.5,15.09,0.0
439,AU-SA,True,126,126,1.0,126,20634.75,76.75,33.73,0.0
440,AU-SA,True,112,112,1.0,112,30043.5,89.75,11.85,0.0
441,AU-SA,True,99,99,1.0,99,23759.25,68.5,8.98,0.0
442,AU-SA,True,136,136,1.0,136,19129.0,77.5,25.3,0.0
443,AU-SA,True,117,117,1.0,117,21846.0,74.0,18.74,0.0
444,AU-SA,True,165,165,1.0,165,2350.25,69.5,60.49,0.0
445,AU-SA,True,112,112,1.0,112,2754.75,67.5,62.11,0.0
446,AU-SA,True,108,108,1.0,108,2763.25,68.25,61.71,0.0
447,AU-SA,True,125,125,1.0,125,2940.0,86.75,15.14,0.0
448,AU-SA,True,111,111,1.0,111,2308.0,59.25,8.4,0.0
449,AU-SA,True,132,132,1.0,132,2305.0,67.25,20.86,0.0
450,AU-SA,True,123,123,1.0,123,3191.75,63.25,19.37,0.0
451,AU-SA,True,100,100,1.0,100,1835.75,52.0,11.1,0.0
452,AU-SA,True,70,70,1.0,70,2047.0,62.5,3.02,0.0
453,AU-SA,True,116,116,1.0,116,15198.5,59.5,23.98,0.0
454,AU-SA,True,105,105,1.0,105,17908.5,62.25,21.85,0.0
455,AU-SA,True,139,139,1.0,139,21668.75,76.5,21.67,0.0
456,AU-SA,True,101,101,1.0,101,18189.25,58.75,12.44,0.0
457,AU-SA,True,104,104,1.0,104,19729.0,66.25,9.26,0.0
458,AU-SA,True,104,104,1.0,104,16911.75,61.5,15.66,0.0
459,AU-SA,True,109,109,1.0,109,22647.75,67.0,4.87,0.0
460,AU-SA,True,97,97,1.0,97,26548.0,72.25,6.25,0.0
461,AU-SA,True,117,117,1.0,117,17344.75,68.0,26.48,0.0
462,AU-SA,True,103,103,1.0,103,20982.0,69.25,2.75,0.0
463,AU-SA,True,122,122,1.0,122,15153.75,55.5,11.14,0.0
464,AU-SA,True,99,99,1.0,99,14840.25,47.5,2.55,0.0
465,AU-SA,True,120,120,1.0,120,17382.5,59.75,31.85,0.0
466,AU-SA,True,101,101,1.0,101,24655.75,59.0,7.25,0.0
467,AU-SA,True,126,126,1.0,126,32079.25,89.5,6.97,0.0
468,AU-SA,True,133,133,1.0,133,23520.75,76.5,9.98,0.0
469,AU-SA,True,108,108,1.0,108,23078.75,68.75,6.67,0.0
470,AU-SA,True,107,107,1.0,107,22342.75,63.5,3.4,0.0
471,AU-SA,True,129,129,1.0,129,24784.75,74.25,5.87,0.0
472,AU-SA,True,119,119,1.0,119,24891.75,73.75,8.66,0.0
473,AU-SA,True,118,118,1.0,118,29040.75,80.5,8.41,0.0
474,AU-SA,True,111,111,1.0,111,20275.25,53.75,14.61,0.0
475,AU-SA,True,111,111,1.0,111,20501.75,54.25,13.04,0.0
476,AU-SA,True,146,146,1.0,146,27119.5,74.75,14.02,0.0
477,AU-SA,True,110,110,1.0,110,25322.0,73.5,12.13,0.0
478,AU-SA,True,149,149,1.0,149,26881.75,80.0,10.71,0.0
479,AU-SA,True,103,103,1.0,103,32126.0,76.0,0.98,0.0
480,AU-SA,True,143,143,1.0,143,8087.75,71.75,57.62,0.0
481,AU-SA,True,115,115,1.0,115,20562.0,82.25,11.28,0.0
482,AU-SA,True,104,104,1.0,104,15872.75,64.75,16.99,0.0
483,AU-SA,True,125,125,1.0,125,2533.0,74.75,12.16,0.0
484,AU-SA,True,102,102,1.0,102,1794.5,58.5,27.36,0.0
485,AU-SA,True,104,104,1.0,104,2331.0,72.0,20.61,0.0
486,AU-SA,True,123,123,1.0,123,7641.0,65.5,16.35,0.0
487,AU-SA,True,111,111,1.0,111,10427.25,79.5,12.57,0.0
488,AU-SA,True,116,116,1.0,116,8054.0,66.25,10.08,0.0
489,AU-SA,True,124,124,1.0,124,20557.5,53.5,15.25,0.0
490,AU-SA,True,129,129,1.0,129,24189.25,60.5,9.17,0.0
491,AU-SA,True,120,120,1.0,120,27915.75,70.25,14.36,0.0
492,AU-SA,True,115,115,1.0,115,9056.5,64.0,37.03,0.0
493,AU-SA,True,111,111,1.0,111,8704.0,59.5,35.54,0.0
494,AU-SA,True,104,104,1.0,104,12462.5,66.75,15.64,0.0
495,AU-SA,True,106,106,1.0,106,13171.75,71.25,11.08,0.0
496,AU-SA,True,112,112,1.0,112,13314.25,72.0,10.66,0.0
497,AU-SA,True,111,111,1.0,111,15972.5,88.75,5.58,0.0
498,AU-SA,True,119,119,1.0,119,17518.25,73.25,19.18,0.0
499,AU-SA,True,109,109,1.0,109,14448.25,59.75,16.4,0.0
500,AU-SA,True,120,120,1.0,120,15586.5,69.5,17.88,0.0
501,AU-SA,True,112,112,1.0,112,26989.5,78.25,11.83,0.0
502,AU-SA,True,124,124,1.0,124,26061.75,82.0,11.94,0.0
503,AU-SA,True,143,143,1.0,143,23428.0,71.0,15.9,0.0
504,AU-SA,True,123,123,1.0,123,20116.75,60.25,9.75,0.0
505,AU-SA,True,98,98,1.0,98,17051.25,47.25,2.77,0.0
506,AU-SA,True,113,113,1.0,113,25314.75,73.5,5.37,0.0
507,AU-SA,True,101,101,1.0,101,16060.75,52.75,12.07,0.0
508,AU-SA,True,132,132,1.0,132,13598.5,64.25,31.69,0.0
509,AU-SA,True,117,117,1.0,117,14695.5,60.25,24.08,0.0
510,AU-SA,True,110,110,1.0,110,7419.5,78.25,16.34,0.0
511,AU-SA,True,109,109,1.0,109,5994.5,69.5,35.06,0.0
512,AU-SA,True,104,104,1.0,104,5029.75,58.25,35.17,0.0
513,AU-SA,True,131,131,1.0,131,11742.5,57.75,27.88,0.0
514,AU-SA,True,106,106,1.0,106,17464.75,61.0,11.1,0.0
515,AU-SA,True,112,112,1.0,112,13009.25,56.5,20.72,0.0
516,AU-SA,True,126,126,1.0,126,17301.75,63.25,25.88,0.0
517,AU-SA,True,127,127,1.0,127,21965.25,70.0,19.04,0.0
518,AU-SA,True,133,133,1.0,133,25219.0,73.75,7.87,0.0
519,AU-SA,True,117,117,1.0,117,9102.5,69.25,31.63,0.0
520,AU-SA,True,122,122,1.0,122,10440.5,76.75,33.13,0.0
521,AU-SA,True,115,115,1.0,115,7458.0,59.0,50.07,0.0
522,AU-SA,True,124,124,1.0,124,3991.5,59.5,26.88,0.0
523,AU-SA,True,120,120,1.0,120,4607.25,68.5,25.5,0.0
524,AU-SA,True,104,104,1.0,104,4957.75,61.5,22.6,0.0
525,AU-SA,True,127,127,1.0,127,9148.75,97.0,21.74,0.0
526,AU-SA,True,98,98,1.0,98,7451.5,63.0,23.07,0.0
527,AU-SA,True,92,92,1.0,92,6579.5,56.25,11.31,0.0
528,AU-SA,True,135,135,1.0,135,4199.75,62.0,39.92,0.0
529,AU-SA,True,112,112,1.0,112,7655.75,80.25,7.39,0.0
530,AU-SA,True,107,107,1.0,107,4002.75,55.25,26.95,0.0
531,AU-SA,True,133,133,1.0,133,14331.75,56.5,12.96,0.0
532,AU-SA,True,102,102,1.0,102,18988.25,69.5,5.69,0.0
533,AU-SA,True,120,120,1.0,120,10637.25,52.5,13.23,0.0
534,AU-SA,True,104,104,1.0,104,2100.0,55.0,77.05,0.0
535,AU-SA,True,104,104,1.0,104,2703.75,61.0,67.82,0.0
536,AU-SA,True,132,132,1.0,132,2013.25,45.25,49.62,0.0
537,AU-SA,True,127,127,1.0,127,8786.5,73.5,16.56,0.0
538,AU-SA,True,122,122,1.0,122,6711.75,56.5,14.67,0.0
539,AU-SA,True,114,114,1.0,114,5849.0,80.25,36.85,0.0
540,AU-SA,True,119,119,1.0,119,11124.0,81.25,9.89,0.0
541,AU-SA,True,124,124,1.0,124,10745.5,79.0,17.69,0.0
542,AU-SA,True,147,147,1.0,147,13832.5,86.75,22.92,0.0
543,AU-SA,True,109,109,1.0,109,19808.0,54.0,3.93,0.0
544,AU-SA,True,117,117,1.0,117,18654.75,59.25,11.64,0.0
545,AU-SA,True,103,103,1.0,103,23189.25,71.25,7.62,0.0
546,AU-SA,True,107,107,1.0,107,21830.25,65.75,10.34,0.0
547,AU-SA,True,122,122,1.0,122,16612.5,58.0,10.96,0.0
548,AU-SA,True,114,114,1.0,114,13554.0,47.25,17.42,0.0
549,AU-SA,True,142,142,1.0,142,15348.75,80.0,21.25,0.0
550,AU-SA,True,144,144,1.0,144,13952.75,68.0,18.02,0.0
551,AU-SA,True,109,109,1.0,109,12774.5,58.75,22.73,0.0
552,AU-SA,True,106,106,1.0,106,5625.25,40.25,20.77,0.0
553,AU-SA,True,118,118,1.0,118,10038.25,71.75,24.48,0.0
554,AU-SA,True,129,129,1.0,129,8943.25,62.0,21.64,0.0
555,AU-SA,True,130,130,1.0,130,3421.75,56.5,50.56,0.0
556,AU-SA,True,123,123,1.0,123,5340.5,77.25,37.14,0.0
557,AU-SA,True,108,108,1.0,108,5936.75,70.0,19.77,0.0
558,AU-SA,True,116,116,1.0,116,3212.25,69.25,21.35,0.0
559,AU-SA,True,111,111,1.0,111,2651.5,65.25,31.28,0.0
560,AU-SA,True,89,89,1.0,89,3273.0,66.25,11.94,0.0
561,AU-SA,True,95,95,1.0,95,4162.5,87.25,15.84,0.0
562,AU-SA,True,122,122,1.0,122,2360.75,53.5,31.99,0.0
563,AU-SA,True,126,126,1.0,126,3635.5,64.5,19.0,0.0
564,AU-SA,True,131,131,1.0,131,15795.25,66.5,19.6,0.0
565,AU-SA,True,102,102,1.0,102,20409.25,59.25,2.64,0.0
566,AU-SA,True,101,101,1.0,101,18581.25,64.0,1.19,0.0
567,AU-SA,True,144,144,1.0,144,19592.0,69.5,12.76,0.0
568,AU-SA,True,105,105,1.0,105,23123.0,67.0,5.48,0.0
569,AU-SA,True,111,111,1.0,111,23013.25,69.75,7.23,0.0
570,AU-SA,True,117,117,1.0,117,17018.5,75.25,23.35,0.0
571,AU-SA,True,104,104,1.0,104,23710.75,81.75,14.44,0.0
572,AU-SA,True,156,156,1.0,156,11036.0,82.5,39.19,0.0
573,AU-SA,True,113,113,1.0,113,2905.0,56.5,49.89,0.0
574,AU-SA,True,104,104,1.0,104,2328.75,46.25,38.2,0.0
575,AU-SA,True,111,111,1.0,111,3845.75,62.0,29.33,0.0
576,AU-SA,True,94,94,1.0,94,22912.75,63.5,6.12,0.0
577,AU-SA,True,113,113,1.0,113,21995.0,67.25,8.1,0.0
578,AU-SA,True,143,143,1.0,143,17665.0,69.5,24.41,0.0
579,AU-SA,True,106,106,1.0,106,33207.75,84.25,0.46,0.0
580,AU-SA,True,110,110,1.0,110,22767.5,68.75,11.39,0.0
581,AU-SA,True,121,121,1.0,121,18096.5,69.25,21.42,0.0
582,AU-SA,True,103,103,1.0,103,23749.0,63.0,4.69,0.0
583,AU-SA,True,118,118,1.0,118,29350.25,83.25,7.53,0.0
584,AU-SA,True,103,103,1.0,103,28340.25,75.0,4.74,0.0
585,AU-SA,True,114,114,1.0,114,19673.25,70.75,16.25,0.0
586,AU-SA,True,112,112,1.0,112,21550.25,72.5,7.19,0.0
587,AU-SA,True,117,117,1.0,117,15458.5,65.75,27.26,0.0
588,AU-SA,True,115,115,1.0,115,4206.25,76.75,35.53,0.0
589,AU-SA,True,122,122,1.0,122,4291.75,80.0,29.73,0.0
590,AU-SA,True,139,139,1.0,139,6236.5,89.0,24.82,0.0
591,AU-SA,True,101,101,1.0,101,11466.0,64.5,1.89,0.0
592,AU-SA,True,117,117,1.0,117,8986.25,64.25,18.51,0.0
593,AU-SA,True,112,112,1.0,112,8748.75,57.75,15.41,0.0
594,AU-SA,True,125,125,1.0,125,20193.5,67.0,8.63,0.0
595,AU-SA,True,100,100,1.0,100,13616.75,53.75,6.5,0.0
596,AU-SA,True,125,125,1.0,125,18753.0,70.5,6.62,0.0
597,AU-SA,True,114,114,1.0,114,2248.5,59.0,65.81,0.0
598,AU-SA,True,105,105,1.0,105,3670.75,74.75,52.05,0.0
599,AU-SA,True,121,121,1.0,121,3211.75,73.5,48.0,0.0
600,AU-SA,True,104,104,1.0,104,4418.5,79.5,29.82,0.0
601,AU-SA,True,114,114,1.0,114,2100.75,55.5,43.91,0.0
602,AU-SA,True,130,130,1.0,130,3703.5,83.5,39.41,0.0
603,AU-SA,True,123,123,1.0,123,4034.5,73.0,31.44,0.0
604,AU-SA,True,156,156,1.0,156,6233.25,88.0,29.13,0.0
605,AU-SA,True,96,96,1.0,96,6972.5,71.75,12.13,0.0
606,AU-SA,True,135,135,1.0,135,6141.75,69.0,28.91,0.0
607,AU-SA,True,100,100,1.0,100,8583.25,72.0,12.96,0.0
608,AU-SA,True,109,109,1.0,109,7838.5,61.25,18.74,0.0
609,AU-SA,True,98,98,1.0,98,3537.0,55.25,45.39,0.0
610,AU-SA,True,110,110,1.0,110,2313.0,56.75,58.6,0.0
611,AU-SA,True,124,124,1.0,124,3269.0,78.0,62.15,0.0
612,AU-SA,True,107,107,1.0,107,2120.5,61.0,20.42,0.0
613,AU-SA,True,111,111,1.0,111,2338.0,70.0,33.48,0.0
614,AU-SA,True,122,122,1.0,122,2647.0,75.75,23.43,0.0
615,AU-SA,True,123,123,1.0,123,11513.75,88.0,13.78,0.0
616,AU-SA,True,112,112,1.0,112,6366.25,81.0,47.94,0.0
617,AU-SA,True,128,128,1.0,128,6399.5,81.5,35.18,0.0
618,AU-SA,True,102,102,1.0,102,8248.5,69.75,30.2,0.0
619,AU-SA,True,117,117,1.0,117,3439.5,56.0,47.62,0.0
620,AU-SA,True,104,104,1.0,104,6202.25,57.25,31.98,0.0
621,AU-SA,True,92,92,1.0,92,6292.0,60.0,4.41,0.0
622,AU-SA,True,127,127,1.0,127,5665.5,71.0,21.09,0.0
623,AU-SA,True,98,98,1.0,98,6886.5,62.75,1.57,0.0
624,AU-SA,True,122,122,1.0,122,13479.25,75.0,24.94,0.0
625,AU-SA,True,116,116,1.0,116,14553.75,73.75,22.37,0.0
626,AU-SA,True,118,118,1.0,118,8525.75,49.0,37.47,0.0
627,AU-SA,True,167,167,1.0,167,22591.75,103.0,32.24,0.0
628,AU-SA,True,111,111,1.0,111,14082.75,58.75,32.59,0.0
629,AU-SA,True,114,114,1.0,114,17814.75,79.0,11.79,0.0
630,AU-SA,True,92,92,1.0,92,12384.5,61.0,11.17,0.0
631,AU-SA,True,117,117,1.0,117,10846.0,71.75,25.96,0.0
632,AU-SA,True,129,129,1.0,129,13527.0,85.25,16.72,0.0
633,AU-SA,True,113,113,1.0,113,10585.75,71.5,32.52,0.0
634,AU-SA,True,99,99,1.0,99,9684.25,51.0,25.41,0.0
635,AU-SA,True,129,129,1.0,129,14653.25,84.75,22.58,0.0
636,AU-SA,True,133,133,1.0,133,9818.75,85.5,28.45,0.0
637,AU-SA,True,109,109,1.0,109,6737.25,60.5,43.44,0.0
638,AU-SA,True,112,112,1.0,112,5611.5,57.25,48.11,0.0
639,AU-SA,True,110,110,1.0,110,2653.75,65.75,41.48,0.0
640,AU-SA,True,140,140,1.0,140,4959.0,83.5,44.11,0.0
641,AU-SA,True,114,114,1.0,114,2718.5,68.5,40.11,0.0
642,AU-SA,True,113,113,1.0,113,17052.5,68.25,0.81,0.0
643,AU-SA,True,116,116,1.0,116,23304.25,85.0,0.32,0.0
644,AU-SA,True,110,110,1.0,110,21057.75,79.5,8.2,0.0
645,AU-SA,True,101,101,1.0,101,14880.75,57.25,5.68,0.0
646,AU-SA,True,117,117,1.0,117,22208.0,73.0,4.27,0.0
647,AU-SA,True,124,124,1.0,124,14795.5,51.25,6.34,0.0
648,AU-SA,True,149,149,1.0,149,29374.25,88.0,10.68,0.0
649,AU-SA,True,102,102,1.0,102,29976.25,74.5,6.85,0.0
650,AU-SA,True,117,117,1.0,117,22644.25,70.25,19.57,0.0
651,AU-SA,True,122,122,1.0,122,13401.0,62.0,34.65,0.0
652,AU-SA,True,105,105,1.0,105,19888.75,62.25,6.87,0.0
653,AU-SA,True,108,108,1.0,108,14469.0,52.0,14.71,0.0
654,AU-SA,True,100,100,1.0,100,15345.5,50.25,8.0,0.0
655,AU-SA,True,104,104,1.0,104,18949.25,68.25,15.61,0.0
656,AU-SA,True,98,98,1.0,98,15599.0,62.25,17.34,0.0
657,AU-SA,True,113,113,1.0,113,1836.25,53.5,54.34,0.0
658,AU-SA,True,109,109,1.0,109,2188.25,62.25,56.82,0.0
659,AU-SA,True,92,92,1.0,92,2213.25,55.25,52.69,0.0
660,AU-SA,True,131,131,1.0,131,15720.5,60.5,28.02,0.0
661,AU-SA,True,100,100,1.0,100,21905.25,67.75,11.01,0.0
662,AU-SA,True,128,128,1.0,128,10446.25,60.5,37.98,0.0
663,AU-SA,True,103,103,1.0,103,11748.25,56.25,17.03,0.0
664,AU-SA,True,135,135,1.0,135,14600.5,77.25,27.48,0.0
665,AU-SA,True,112,112,1.0,112,18178.5,84.75,15.06,0.0
666,AU-SA,True,110,110,1.0,110,9978.75,60.5,37.19,0.0
667,AU-SA,True,112,112,1.0,112,16127.25,81.75,9.18,0.0
668,AU-SA,True,119,119,1.0,119,14507.5,77.5,21.13,0.0
669,AU-SA,True,115,115,1.0,115,2082.25,54.5,58.21,0.0
670,AU-SA,True,123,123,1.0,123,2493.75,64.0,71.99,0.0
671,AU-SA,True,104,104,1.0,104,2570.75,63.5,68.4,0.0
672,AU-SA,True,115,115,1.0,115,2984.75,67.25,42.79,0.0
673,AU-SA,True,118,118,1.0,118,2994.25,64.25,36.22,0.0
674,AU-SA,True,122,122,1.0,122,2619.25,58.0,51.92,0.0
675,AU-SA,True,146,146,1.0,146,6802.0,70.75,37.86,0.0
676,AU-SA,True,107,107,1.0,107,4281.0,48.5,39.13,0.0
677,AU-SA,True,103,103,1.0,103,5774.5,53.5,30.89,0.0
678,AU-SA,True,121,121,1.0,121,2677.75,62.25,66.25,0.0
679,AU-SA,True,125,125,1.0,125,2567.75,63.25,59.78,0.0
680,AU-SA,True,123,123,1.0,123,3577.5,75.25,62.98,0.0
681,AU-SA,True,145,145,1.0,145,3821.25,76.0,22.14,0.0
682,AU-SA,True,111,111,1.0,111,2418.75,63.25,41.09,0.0
683,AU-SA,True,126,126,1.0,126,3033.5,75.25,26.97,0.0
684,AU-SA,True,121,121,1.0,121,2704.75,69.5,29.89,0.0
685,AU-SA,True,96,96,1.0,96,2555.0,60.5,25.48,0.0
686,AU-SA,True,112,112,1.0,112,2314.25,60.25,24.92,0.0
687,AU-SA,True,105,105,1.0,105,12903.25,62.0,29.1,0.0
688,AU-SA,True,115,115,1.0,115,23457.0,79.75,9.72,0.0
689,AU-SA,True,140,140,1.0,140,14950.0,66.25,24.51,0.0
690,AU-SA,True,115,115,1.0,115,6876.0,75.5,31.31,0.0
691,AU-SA,True,98,98,1.0,98,11568.5,74.25,1.48,0.0
692,AU-SA,True,116,116,1.0,116,4352.0,59.0,44.01,0.0
693,AU-SA,True,174,174,1.0,174,4026.5,82.75,15.18,0.0
694,AU-SA,True,100,100,1.0,100,2383.25,64.5,43.18,0.0
695,AU-SA,True,113,113,1.0,113,2952.25,74.5,23.24,0.0
696,AU-SA,True,131,131,1.0,131,7096.5,95.75,25.44,0.0
697,AU-SA,True,135,135,1.0,135,5484.0,73.25,34.92,0.0
698,AU-SA,True,133,133,1.0,133,4871.25,68.75,30.85,0.0
699,AU-SA,True,120,120,1.0,120,15977.75,80.25,13.4,0.0
700,AU-SA,True,114,114,1.0,114,14225.5,64.75,17.32,0.0
701,AU-SA,True,97,97,1.0,97,15267.25,55.0,6.21,0.0
702,AU-SA,True,125,125,1.0,125,2574.25,70.25,63.82,0.0
703,AU-SA,True,130,130,1.0,130,2912.0,71.5,65.06,0.0
704,AU-SA,True,145,145,1.0,145,2449.5,64.5,50.54,0.0
705,AU-SA,True,110,110,1.0,110,8848.25,67.75,11.4,0.0
706,AU-SA,True,123,123,1.0,123,5982.75,59.25,26.47,0.0
707,AU-SA,True,112,112,1.0,112,9431.5,84.25,10.07,0.0
708,AU-SA,True,97,97,1.0,97,2666.75,57.5,32.59,0.0
709,AU-SA,True,101,101,1.0,101,3057.5,64.75,40.85,0.0
710,AU-SA,True,114,114,1.0,114,2132.5,51.75,60.81,0.0
711,AU-SA,True,100,100,1.0,100,2096.25,50.0,23.4,0.0
712,AU-SA,True,103,103,1.0,103,2236.75,54.0,32.92,0.0
713,AU-SA,True,129,129,1.0,129,4801.5,65.25,16.32,0.0
714,AU-SA,True,101,101,1.0,101,2849.75,60.0,69.07,0.0
715,AU-SA,True,137,137,1.0,137,4092.0,94.25,59.63,0.0
716,AU-SA,True,129,129,1.0,129,3950.25,87.25,53.76,0.0
717,AU-SA,True,119,119,1.0,119,2138.0,56.5,11.72,0.0
718,AU-SA,True,113,113,1.0,113,2750.5,69.5,12.32,0.0
719,AU-SA,True,124,124,1.0,124,2138.25,55.0,15.08,0.0
720,AU-SA,True,94,94,1.0,94,10504.5,47.75,10.8,0.0
721,AU-SA,True,135,135,1.0,135,6178.75,79.5,62.77,0.0
722,AU-SA,True,117,117,1.0,117,12652.0,75.0,4.7,0.0
723,AU-SA,True,112,112,1.0,112,2321.5,64.25,5.38,0.0
724,AU-SA,True,129,129,1.0,129,2891.5,78.0,8.15,0.0
725,AU-SA,True,120,120,1.0,120,2806.75,74.25,7.12,0.0
726,AU-SA,True,111,111,1.0,111,1776.25,52.75,9.04,0.0
727,AU-SA,True,132,132,1.0,132,2911.25,81.5,9.64,0.0
728,AU-SA,True,106,106,1.0,106,1577.25,44.75,3.58,0.0
729,AU-SA,True,138,138,1.0,138,2720.75,70.75,10.32,0.0
730,AU-SA,True,99,99,1.0,99,2351.25,62.25,14.32,0.0
731,AU-SA,True,117,117,1.0,117,2652.0,67.5,11.86,0.0
732,AU-SA,True,140,140,1.0,140,3934.25,83.5,26.13,0.0
733,AU-SA,True,127,127,1.0,127,2702.25,70.75,2.51,0.0
734,AU-SA,True,115,115,1.0,115,2079.5,55.25,7.72,0.0
735,AU-SA,True,110,110,1.0,110,11518.75,63.5,21.47,0.0
736,AU-SA,True,94,94,1.0,94,15390.25,58.5,12.07,0.0
737,AU-SA,True,182,182,1.0,182,5113.25,90.0,62.66,0.0
738,AU-SA,True,121,121,1.0,121,1447.0,69.75,57.33,0.0
739,AU-SA,True,130,130,1.0,130,1102.5,56.5,49.06,0.0
740,AU-SA,True,120,120,1.0,120,1446.5,67.0,42.03,0.0
741,AU-SA,True,121,121,1.0,121,2149.0,63.0,0.26,0.0
742,AU-SA,True,109,109,1.0,109,1789.5,52.0,1.74,0.0
743,AU-SA,True,138,138,1.0,138,3052.5,88.5,3.43,0.0
744,AU-SA,True,113,113,1.0,113,4404.75,86.75,29.21,0.0
745,AU-SA,True,91,91,1.0,91,2309.75,64.5,8.29,0.0
746,AU-SA,True,106,106,1.0,106,4049.0,68.0,14.81,0.0
747,AU-SA,True,125,125,1.0,125,10621.75,74.5,35.12,0.0
748,AU-SA,True,90,90,1.0,90,12492.25,58.25,4.28,0.0
749,AU-SA,True,104,104,1.0,104,12809.75,61.5,17.93,0.0
750,AU-SA,True,156,156,1.0,156,5530.0,82.0,50.23,0.0
751,AU-SA,True,103,103,1.0,103,13544.75,72.75,16.12,0.0
752,AU-SA,True,128,128,1.0,128,4425.0,61.0,54.3,0.0
753,AU-SA,True,119,119,1.0,119,6049.5,88.0,4.24,0.0
754,AU-SA,True,136,136,1.0,136,5589.5,68.5,27.23,0.0
755,AU-SA,True,130,130,1.0,130,6517.0,86.75,16.78,0.0
756,AU-SA,True,136,136,1.0,136,17162.75,85.0,16.98,0.0
757,AU-SA,True,118,118,1.0,118,9108.5,70.0,46.74,0.0
758,AU-SA,True,109,109,1.0,109,9276.0,58.75,40.82,0.0
759,AU-SA,True,111,111,1.0,111,7730.25,55.0,49.95,0.0
760,AU-SA,True,107,107,1.0,107,23950.0,77.5,3.49,0.0
761,AU-SA,True,112,112,1.0,112,21978.25,83.25,14.15,0.0
762,AU-SA,True,116,116,1.0,116,3934.25,68.0,14.22,0.0
763,AU-SA,True,114,114,1.0,114,3585.0,61.0,16.98,0.0
764,AU-SA,True,103,103,1.0,103,3074.5,58.5,23.85,0.0
765,AU-SA,True,110,110,1.0,110,7513.25,69.25,13.84,0.0
766,AU-SA,True,105,105,1.0,105,8277.25,71.75,18.15,0.0
767,AU-SA,True,106,106,1.0,106,10072.0,79.75,10.67,0.0
768,AU-SA,True,87,87,1.0,87,10534.25,66.75,9.75,0.0
769,AU-SA,True,109,109,1.0,109,9443.75,76.0,23.11,0.0
770,AU-SA,True,112,112,1.0,112,7785.25,70.0,15.69,0.0
771,AU-SA,True,110,110,1.0,110,1951.25,57.25,19.61,0.0
772,AU-SA,True,112,112,1.0,112,3079.0,84.75,12.0,0.0
773,AU-SA,True,130,130,1.0,130,2487.25,68.5,5.51,0.0
774,AU-SA,True,135,135,1.0,135,4673.75,82.25,19.47,0.0
775,AU-SA,True,131,131,1.0,131,2776.5,54.0,33.33,0.0
776,AU-SA,True,98,98,1.0,98,3017.75,57.0,25.61,0.0
777,AU-SA,True,110,110,1.0,110,4631.75,52.25,50.15,0.0
778,AU-SA,True,126,126,1.0,126,7579.0,63.0,27.74,0.0
779,AU-SA,True,109,109,1.0,109,8215.5,57.75,29.82,0.0
780,AU-SA,True,123,123,1.0,123,2166.5,47.25,64.53,0.0
